iter	Passed	Remaining
9449	68565	3990
9450	68572	3983
9451	68580	3976
9452	68587	3968
9453	68595	3961
9454	68602	3954
9455	68609	3947
9456	68616	3939
9457	68626	3932
9458	68633	3925
9459	68640	3918
9460	68647	3910
9461	68654	3903
9462	68662	3896
9463	68674	3889
9464	68681	3882
9465	68689	3874
9466	68695	3867
9467	68702	3860
9468	68709	3853
9469	68716	3845
9470	68722	3838
9471	68729	3831
9472	68736	3823
9473	68742	3816
9474	68749	3809
9475	68756	3802
9476	68763	3794
9477	68772	3787
9478	68781	3780
9479	68790	3773
9480	68797	3766
9481	68804	3758
9482	68810	3751
9483	68816	3744
9484	68824	3736
9485	68831	3729
9486	68837	3722
9487	68851	3715
9488	68858	3708
9489	68864	3700
9490	68871	3693
9491	68879	3686
9492	68885	3679
9493	68892	3671
9494	68900	3664
9495	68907	3657
9496	68913	3649
9497	68924	3642
9498	68930	3635
9499	68936	3628
9500	68943	3620
9501	68950	3613
9502	68957	3606
9503	68964	3599
9504	68971	3591
9505	68980	3584
9506	68987	3577
9507	68995	3570
9508	69001	3562
9509	69011	3555
9510	69025	3548
9511	69033	3541
9512	69043	3534
9513	69051	3527
9514	69059	3520
9515	69066	3512
9516	69072	3505
9517	69079	3498
9518	69086	3490
9519	69093	3483
9520	69100	3476
9521	69109	3469
9522	69118	3462
9523	69126	3454
9524	69133	3447
9525	69138	3440
9526	69145	3432
9527	69154	3425
9528	69168	3418
9529	69181	3411
9530	69199	3405
9531	69209	3398
9532	69217	3390
9533	69224	3383
9534	69249	3377
9535	69256	3369
9536	69262	3362
9537	69269	3355
9538	69276	3347
9539	69283	3340
9540	69290	3333
9541	69297	3326
9542	69303	3318
9543	69309	3311
9544	69316	3304
9545	69323	3296
9546	69329	3289
9547	69336	3282
9548	69342	3275
9549	69349	3267
9550	69358	3260
9551	69367	3253
9552	69374	3246
9553	69382	3238
9554	69389	3231
9555	69396	3224
9556	69403	3217
9557	69410	3209
9558	69417	3202
9559	69424	3195
9560	69433	3188
9561	69441	3180
9562	69448	3173
9563	69454	3166
9564	69461	3158
9565	69468	3151
9566	69486	3144
9567	69493	3137
9568	69501	3130
9569	69508	3123
9570	69515	3115
9571	69522	3108
9572	69531	3101
9573	69539	3094
9574	69548	3086
9575	69556	3079
9576	69565	3072
9577	69572	3065
9578	69579	3058
9579	69586	3050
9580	69593	3043
9581	69600	3036
9582	69607	3028
9583	69618	3021
9584	69626	3014
9585	69633	3007
9586	69642	3000
9587	69663	2993
9588	69672	2986
9589	69680	2979
9590	69688	2971
9591	69696	2964
9592	69704	2957
9593	69713	2950
9594	69723	2943
9595	69732	2935
9596	69740	2928
9597	69748	2921
9598	69756	2914
9599	69763	2906
9600	69771	2899
9601	69780	2892
9602	69788	2885
9603	69794	2877
9604	69802	2870
9605	69810	2863
9606	69820	2856
9607	69828	2848
9608	69835	2841
9609	69843	2834
9610	69852	2827
9611	69861	2820
9612	69869	2812
9613	69877	2805
9614	69887	2798
9615	69895	2791
9616	69902	2783
9617	69910	2776
9618	69917	2769
9619	69924	2762
9620	69935	2754
9621	69945	2747
9622	69955	2740
9623	69963	2733
9624	69973	2726
9625	69989	2719
9626	70000	2712
9627	70007	2704
9628	70017	2697
9629	70026	2690
9630	70037	2683
9631	70047	2676
9632	70054	2668
9633	70062	2661
9634	70069	2654
9635	70076	2647
9636	70082	2639
9637	70089	2632
9638	70097	2625
9639	70104	2618
9640	70118	2610
9641	70125	2603
9642	70133	2596
9643	70141	2589
9644	70148	2581
9645	70158	2574
9646	70168	2567
9647	70177	2560
9648	70184	2553
9649	70192	2545
9650	70198	2538
9651	70207	2531
9652	70215	2524
9653	70221	2516
9654	70237	2509
9655	70245	2502
9656	70253	2495
9657	70262	2488
9658	70271	2480
9659	70279	2473
9660	70286	2466
9661	70293	2459
9662	70308	2452
9663	70316	2444
9664	70323	2437
9665	70331	2430
9666	70338	2422
9667	70347	2415
9668	70355	2408
9669	70362	2401
9670	70369	2393
9671	70375	2386
9672	70382	2379
9673	70388	2371
9674	70395	2364
9675	70402	2357
9676	70408	2350
9677	70416	2342
9678	70422	2335
9679	70428	2328
9680	70434	2320
9681	70442	2313
9682	70454	2306
9683	70461	2299
9684	70468	2291
9685	70476	2284
9686	70483	2277
9687	70489	2270
9688	70496	2262
9689	70502	2255
9690	70509	2248
9691	70515	2240
9692	70521	2233
9693	70527	2226
9694	70534	2218
9695	70541	2211
9696	70548	2204
9697	70555	2197
9698	70561	2189
9699	70576	2182
9700	70584	2175
9701	70591	2168
9702	70598	2160
9703	70607	2153
9704	70613	2146
9705	70621	2139
9706	70629	2131
9707	70637	2124
9708	70644	2117
9709	70651	2110
9710	70660	2102
9711	70671	2095
9712	70681	2088
9713	70689	2081
9714	70696	2073
9715	70704	2066
9716	70717	2059
9717	70729	2052
9718	70742	2045
9719	70756	2038
9720	70770	2031
9721	70777	2023
9722	70784	2016
9723	70791	2009
9724	70798	2002
9725	70806	1994
9726	70813	1987
9727	70823	1980
9728	70831	1972
9729	70838	1965
9730	70846	1958
9731	70853	1951
9732	70861	1943
9733	70877	1936
9734	70885	1929
9735	70892	1922
9736	70899	1915
9737	70906	1907
9738	70913	1900
9739	70920	1893
9740	70927	1885
9741	70934	1878
9742	70940	1871
9743	70947	1863
9744	70954	1856
9745	70965	1849
9746	70973	1842
9747	70982	1835
9748	70991	1827
9749	70999	1820
9750	71005	1813
9751	71013	1805
9752	71020	1798
9753	71039	1791
9754	71047	1784
9755	71056	1777
9756	71068	1769
9757	71080	1762
9758	71087	1755
9759	71095	1748
9760	71103	1740
9761	71109	1733
9762	71116	1726
9763	71122	1719
9764	71129	1711
9765	71136	1704
9766	71142	1697
9767	71149	1689
9768	71156	1682
9769	71163	1675
9770	71170	1668
9771	71182	1660
9772	71191	1653
9773	71199	1646
9774	71214	1639
9775	71235	1632
9776	71244	1624
9777	71259	1617
9778	71268	1610
9779	71275	1603
9780	71282	1596
9781	71288	1588
9782	71294	1581
9783	71305	1574
9784	71313	1566
9785	71320	1559
9786	71329	1552
9787	71336	1545
9788	71343	1537
9789	71350	1530
9790	71357	1523
9791	71364	1515
9792	71374	1508
9793	71383	1501
9794	71392	1494
9795	71401	1486
9796	71411	1479
9797	71418	1472
9798	71432	1465
9799	71439	1457
9800	71446	1450
9801	71455	1443
9802	71462	1436
9803	71468	1428
9804	71475	1421
9805	71481	1414
9806	71488	1406
9807	71496	1399
9808	71504	1392
9809	71512	1385
9810	71521	1377
9811	71529	1370
9812	71536	1363
9813	71543	1355
9814	71559	1348
9815	71567	1341
9816	71573	1334
9817	71583	1326
9818	71590	1319
9819	71597	1312
9820	71603	1305
9821	71610	1297
9822	71617	1290
9823	71624	1283
9824	71631	1275
9825	71638	1268
9826	71649	1261
9827	71661	1254
9828	71676	1246
9829	71694	1239
9830	71707	1232
9831	71717	1225
9832	71731	1218
9833	71741	1211
9834	71749	1203
9835	71762	1196
9836	71769	1189
9837	71775	1181
9838	71782	1174
9839	71791	1167
9840	71808	1160
9841	71821	1152
9842	71834	1145
9843	71843	1138
9844	71856	1131
9845	71868	1124
9846	71881	1116
9847	71897	1109
9848	71903	1102
9849	71936	1095
9850	71988	1088
9851	71999	1081
9852	72030	1074
9853	72040	1067
9854	72056	1060
9855	72067	1052
9856	72076	1045
9857	72084	1038
9858	72096	1031
9859	72102	1023
9860	72109	1016
9861	72115	1009
9862	72121	1001
9863	72127	994
9864	72134	987
9865	72141	979
9866	72150	972
9867	72159	965
9868	72167	957
9869	72174	950
9870	72182	943
9871	72189	936
9872	72196	928
9873	72207	921
9874	72215	914
9875	72224	906
9876	72232	899
9877	72242	892
9878	72249	884
9879	72262	877
9880	72268	870
9881	72275	863
9882	72282	855
9883	72289	848
9884	72302	841
9885	72312	833
9886	72322	826
9887	72329	819
9888	72336	811
9889	72347	804
9890	72356	797
9891	72365	790
9892	72372	782
9893	72381	775
9894	72389	768
9895	72396	760
9896	72403	753
9897	72411	746
9898	72419	738
9899	72426	731
9900	72434	724
9901	72441	716
9902	72448	709
9903	72460	702
9904	72467	695
9905	72475	687
9906	72482	680
9907	72489	673
9908	72496	665
9909	72504	658
9910	72512	651
9911	72520	643
9912	72527	636
9913	72535	629
9914	72543	621
9915	72550	614
9916	72559	607
9917	72567	599
9918	72574	592
9919	72581	585
9920	72588	578
9921	72595	570
9922	72606	563
9923	72613	556
9924	72622	548
9925	72631	541
9926	72638	534
9927	72646	526
9928	72658	519
9929	72672	512
9930	72685	505
9931	72697	497
9932	72706	490
9933	72714	483
9934	72727	475
9935	72749	468
9936	72756	461
9937	72764	453
9938	72772	446
9939	72779	439
9940	72786	431
9941	72798	424
9942	72806	417
9943	72814	410
9944	72821	402
9945	72829	395
9946	72836	388
9947	72844	380
9948	72851	373
9949	72858	366
9950	72866	358
9951	72873	351
9952	72880	344
9953	72887	336
9954	72894	329
9955	72901	322
9956	72908	314
9957	72917	307
9958	72926	300
9959	72934	292
9960	72941	285
9961	72950	278
9962	72958	270
9963	72965	263
9964	72973	256
9965	72985	248
9966	72993	241
9967	73001	234
9968	73009	227
9969	73017	219
9970	73025	212
9971	73033	205
9972	73039	197
9973	73047	190
9974	73058	183
9975	73074	175
9976	73088	168
9977	73101	161
9978	73109	153
9979	73116	146
9980	73123	139
9981	73130	131
9982	73138	124
9983	73149	117
9984	73156	109
9985	73162	102
9986	73169	95
9987	73176	87
9988	73183	80
9989	73193	73
9990	73206	65
9991	73213	58
9992	73220	51
9993	73227	43
9994	73238	36
9995	73253	29
9996	73265	21
9997	73277	14
9998	73286	7
9999	73292	0
